user,logon_risk,file_risk,web_risk,psycho_risk,logon_anomaly,file_anomaly,web_anomaly,final_risk,risk_label
BZC1806,0.2785862785862786,0.0,0.0,0.0,0,0.0,0,0.06964656964656965,Low Risk
BZF0651,0.5,0.0,0.0324825986078886,0.0,0,0.0,0,0.13149651972157772,Low Risk
CAB0290,0.5,0.0,0.0,0.0,0,0.0,0,0.125,Low Risk
CAB1160,0.4943977591036415,0.0,0.0063920454545454,0.0,0,0.0,0,0.12487784886681945,Low Risk
CAB1189,0.1698113207547169,0.0,0.0007057163020465,0.0,0,0.0,0,0.042593973449088524,Low Risk
CAB1886,0.2198879551820728,0.0,0.0,0.0,0,0.0,0,0.0549719887955182,Low Risk
CAC1083,0.2063339731285988,0.5799850495234535,0.0242798353909465,0.0,0,1.0,0,0.2514357227412024,Low Risk
CAD0354,0.3494208494208494,0.0,0.0105263157894736,0.0,0,0.0,0,0.08946047551310707,Low Risk
CAD0866,0.5,0.0,0.0087245533859576,0.0,0,0.0,0,0.1267449106771915,Low Risk
CAF0109,0.350076103500761,0.1011960381237151,0.0919753086419753,0.0,0,0.0,1,0.1812130971345141,Low Risk
CAG1416,0.1580020387359837,0.0,0.0137931034482758,0.0,0,0.0,0,0.04225913037365109,Low Risk
CAH0149,0.2226890756302521,0.0,0.0,0.0,0,0.0,0,0.05567226890756302,Low Risk
CAH0595,0.4887955182072829,0.0,0.0084210526315789,0.0,0,0.0,0,0.1238830900781365,Low Risk
CAM0158,0.386046511627907,0.2683610540085965,0.0266666666666666,0.0,0,0.0,0,0.1689352247424592,Low Risk
CAM1025,0.2146160962072155,0.2102410764343113,0.0206896551724137,0.0,0,0.0,0,0.11035222419486443,Low Risk
CAP0471,0.5678776290630975,0.0,0.015,0.0,0,0.0,0,0.14496940726577437,Low Risk
CAS0997,0.0140056022408963,0.0,0.0326241134751773,0.0,1,0.0,0,0.11002622325525954,Low Risk
CAS1068,0.2240853658536585,0.2126705288731078,0.0024691358024691,0.0,0,0.0,0,0.1096828008421854,Low Risk
CAV0656,0.5,0.0,0.0348837209302325,0.0,0,0.0,0,0.1319767441860465,Low Risk
CBC1504,0.21875,0.0,0.0489711934156378,0.0,0,0.0,0,0.06448173868312757,Low Risk
CBC1607,0.2717086834733893,0.8339562698561017,0.0345257903494176,0.0,0,0.0,0,0.28332139640225623,Low Risk
CBD1128,0.6885688568856886,0.0,0.0,0.0,1,0.0,0,0.27214221422142215,Low Risk
CBD1574,1.0,0.1499719678564754,0.0,0.0,1,0.0,0,0.3874929919641189,Low Risk
CBG0183,0.0,0.0,0.0094903339191564,0.0,0,0.0,0,0.0018980667838312802,Low Risk
CBH1635,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Low Risk
CBK0185,0.5,0.0,0.0029239766081871,0.0,0,0.0,0,0.1255847953216374,Low Risk
CBK1908,0.4316666666666666,0.2244440291534292,0.0,0.0,0,0.0,0,0.16402767395502393,Low Risk
CBM1272,0.2352941176470588,0.0,0.0374485596707818,0.0,0,0.0,0,0.06631324134592106,Low Risk
CBN1983,0.5,0.0,0.0159851301115241,0.0,0,0.0,0,0.12819702602230482,Low Risk
CBP0507,0.0,0.0,0.0007077140835102,0.0,0,0.0,0,0.00014154281670204,Low Risk
CBS1856,0.21,0.8177910670902635,0.0184331797235023,0.0,0,0.0,0,0.26063440271726634,Low Risk
CBW1826,0.0,0.0072883573163894,0.0,0.0,0,0.0,0,0.00182208932909735,Low Risk
CCB0076,0.0,0.0,0.0069930069930069,0.0,0,0.0,0,0.0013986013986013802,Low Risk
CCB1836,0.0831918505942275,0.7020183143337694,0.0094650205761316,0.0,1,1.0,0,0.3481955453472256,Low Risk
CCC0569,0.351555136663525,0.0131751074565501,0.0543396226415094,0.0,0,0.0,1,0.15205048555832065,Low Risk
CCC1691,0.0,0.0,0.0067114093959731,0.0,0,0.0,0,0.00134228187919462,Low Risk
CCC1900,0.5,0.0,0.0,0.0,0,0.0,0,0.125,Low Risk
CCG1347,0.2352941176470588,0.7111754812184639,0.0603508771929824,0.0,0,1.0,1,0.3486875751549771,Low Risk
CCK1540,0.5,0.0,0.0,0.0,0,0.0,0,0.125,Low Risk
CCM0612,0.4089635854341736,0.0,0.0,0.0,0,0.0,0,0.1022408963585434,Low Risk
CCM1270,0.2282913165266106,0.0,0.0222222222222222,0.0,0,0.0,0,0.06151727357609709,Low Risk
CCM1401,0.2254901960784313,0.0,0.0062086092715231,0.0,0,0.0,0,0.057614270873912445,Low Risk
CCP0774,0.2198879551820728,0.0,0.0035087719298245,0.0,0,0.0,0,0.0556737431814831,Low Risk
CCP1460,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Low Risk
CCP1491,0.2324929971988795,0.0,0.0,0.0,0,0.0,0,0.058123249299719876,Low Risk
CCR0338,0.1601601601601601,0.0,0.0133333333333333,0.0,0,0.0,0,0.04270670670670668,Low Risk
CCR1396,0.1659959758551308,0.0,0.0206611570247933,0.0,0,0.0,0,0.045631225368741354,Low Risk
CCT0142,0.0,0.0,0.0821052631578947,0.0,0,0.0,1,0.06642105263157894,Low Risk
CCW0097,0.5,0.0,0.0,0.0,0,0.0,0,0.125,Low Risk
CDB1594,0.9772727272727272,0.2102410764343113,0.0068493150684931,0.0,1,0.0,0,0.39824831394045823,Low Risk
CDD1124,0.741305890702626,0.0,0.0321637426900584,0.0,1,0.0,0,0.29175922121366815,Low Risk
CDG0551,0.306875,0.0159783218090076,0.0,0.0,0,0.0,0,0.0807133304522519,Low Risk
CDG0770,0.2023809523809523,0.0,0.0,0.0,0,0.0,0,0.050595238095238075,Low Risk
CDL0189,0.0,0.0353205008409643,0.0126582278481012,0.0,0,0.0,0,0.011361770779861316,Low Risk
CDO0684,0.7136929460580913,0.0376565128013455,0.0058962264150943,0.0,1,0.0,0,0.28901660999787804,Low Risk
CEB1879,0.1631205673758865,0.0,0.0,0.0,0,0.0,0,0.04078014184397163,Low Risk
CEG1442,0.5,0.0,0.0042105263157894,0.0,0,0.0,0,0.12584210526315787,Low Risk
CEG1467,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Low Risk
CEG1535,0.5,0.0,0.0162790697674418,0.0,0,0.0,0,0.12825581395348837,Low Risk
CEH1567,0.4803921568627451,0.0,0.0378947368421052,0.0,0,0.0,0,0.1276769865841073,Low Risk
CEM1385,0.1274742676167854,0.0,0.0311203319502074,0.0,1,0.0,0,0.13809263329423782,Low Risk
CES0201,0.5,0.0,0.0,0.0,0,0.0,0,0.125,Low Risk
CEW1960,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Low Risk
CFJ0335,0.2394957983193277,0.0,0.0017543859649122,0.0,0,0.0,0,0.06022482677281437,Low Risk
CGF1056,0.2301369863013698,0.0029900953092879,0.0,0.0,0,0.0,0,0.058281770402664426,Low Risk
CGN0451,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Low Risk
CGS0309,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Low Risk
CGS0647,0.0,0.1167071575406466,0.1176470588235294,0.0,0,0.0,1,0.10270620114986753,Low Risk
CGV0671,0.3577154308617234,0.0,0.0089201877934272,0.0,0,0.0,0,0.09121289527411629,Low Risk
CGW1511,0.2436974789915966,0.0,0.0082304526748971,0.0,0,0.0,0,0.06257046028287858,Low Risk
CHL0953,0.5,0.0,0.0491103202846975,0.0,0,0.0,0,0.1348220640569395,Low Risk
CHM1312,0.1927912824811399,0.1458605868062044,0.0210280373831775,0.0,0,0.0,0,0.08886857479847156,Low Risk
CHN0282,0.5,0.0,0.0047253396337861,0.0,0,0.0,0,0.12594506792675722,Low Risk
CHP1711,0.3618181818181818,0.0414875724163707,0.0078609846917666,0.0,0,0.0,0,0.10239863549699145,Low Risk
CHS1238,0.4327731092436975,0.0,0.0502832861189801,0.0,0,0.0,0,0.1182499345347204,Low Risk
CHW0919,0.6128440366972477,0.0,0.0,0.0,0,0.0,0,0.15321100917431194,Low Risk
CHW1210,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Low Risk
CIF1430,0.1740812379110251,0.0416744533732012,0.0160919540229885,0.0,0,0.0,0,0.05715731362565427,Low Risk
CIM1095,0.5952380952380952,0.0,0.0694444444444444,0.0,0,0.0,1,0.21269841269841266,Low Risk
CIM1232,0.3551617873651772,0.0,0.0099882491186839,0.0,0,0.0,0,0.09078809666503107,Low Risk
CIS1542,0.5,0.0,0.0138248847926267,0.0,0,0.0,0,0.12776497695852534,Low Risk
CIW1591,1.0,0.0,0.0,0.0,1,0.0,0,0.35,Low Risk
CJE1192,0.2142857142857142,0.0,0.0049504950495049,0.0,0,0.0,0,0.054561527581329525,Low Risk
CJG0897,0.2338935574229692,0.0,0.0,0.0,0,0.0,0,0.0584733893557423,Low Risk
CJH0504,0.0,0.0,0.0021201413427561,0.0,0,0.0,0,0.00042402826855122,Low Risk
CJL0143,0.0,0.0,0.0280701754385964,0.0,0,0.0,0,0.0056140350877192805,Low Risk
CJM0410,0.42,0.8241450196225004,0.0,0.0,0,0.0,0,0.3110362549056251,Low Risk
CJM0802,0.3875,0.0,0.0357894736842105,0.0,0,0.0,0,0.1040328947368421,Low Risk
CKB0245,0.0,0.029246869743973,0.0,0.0,0,0.0,0,0.00731171743599325,Low Risk
CKC0487,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Low Risk
CKD0967,0.5,0.0,0.0,0.0,0,0.0,0,0.125,Low Risk
CKE0373,0.7569620253164557,0.0,0.0066666666666666,0.0,1,0.0,0,0.29057383966244726,Low Risk
CKH0316,0.484593837535014,0.0,0.0156583629893238,0.0,0,0.0,0,0.12428013198161826,Low Risk
CKL0652,0.5,0.0,0.0,0.0,0,0.0,0,0.125,Low Risk
CKM0939,0.0,0.0,0.055438596491228,0.0,0,0.0,1,0.06108771929824561,Low Risk
CKP0213,0.0,0.0,0.0289044289044289,0.0,0,0.0,0,0.00578088578088578,Low Risk
CKP0630,0.4397590361445783,0.0357877032330405,0.0266666666666666,0.0,0,0.0,0,0.124220018177738,Low Risk
CKR1446,0.5,0.0,0.0435087719298245,0.0,0,0.0,0,0.1337017543859649,Low Risk
CKR1700,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Low Risk
CKW0915,0.5665222772277227,0.2253784339375817,0.0,0.0,0,0.0,0,0.19797517779132612,Low Risk
CLC1425,0.2314165497896213,0.0,0.025287356321839,0.0,0,0.0,0,0.06291160871177313,Low Risk
CLD1435,0.3504566210045662,0.0,0.057471264367816,0.0,0,0.0,1,0.14910840812470477,Low Risk
CLF1981,0.0,0.3304055316763222,0.0367816091954023,0.0,0,1.0,0,0.139957704758161,Low Risk
CLG0114,0.3839285714285714,0.0765277518220893,0.0106666666666666,0.0,0,0.0,0,0.1172474141459985,Low Risk
CLG0516,0.0,0.0,0.0007017543859649,0.0,0,0.0,0,0.00014035087719298,Low Risk
CLJ1447,0.5,0.0,0.0056140350877192,0.0,0,0.0,0,0.12612280701754383,Low Risk
CLL0306,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Low Risk
CLL0494,0.0,0.0,0.0102790014684287,0.0,0,0.0,0,0.00205580029368574,Low Risk
CLM1538,0.4621848739495798,0.0,0.0603248259860788,0.0,0,0.0,1,0.1776111836846107,Low Risk
CLN0061,0.3433433433433433,0.0,0.0023612750885478,0.0,0,0.0,0,0.08630809085354539,Low Risk
CLS1331,0.226890756302521,0.0,0.0018930430667297,0.0,0,0.0,0,0.05710129768897619,Low Risk
CLZ1937,0.5,0.2440665296206316,0.0152263374485596,0.0,0,0.0,0,0.18906189989486982,Low Risk
CMB0824,0.5844155844155844,0.0,0.0,0.0,0,0.0,0,0.1461038961038961,Low Risk
CMC0816,0.711484593837535,0.0,0.0,0.0,1,0.0,0,0.27787114845938377,Low Risk
CMD0127,0.3613360323886639,0.0,0.057471264367816,0.0,0,0.0,1,0.15182826097072918,Low Risk
CML1114,0.7450980392156863,0.0,0.0376470588235294,0.0,1,0.0,0,0.29380392156862745,Low Risk
CMM1987,0.5,0.0,0.0,0.0,0,0.0,0,0.125,Low Risk
CMV0524,0.0,0.0,0.0070175438596491,0.0,0,0.0,0,0.0014035087719298201,Low Risk
CNH1896,0.5,0.0,0.0616438356164383,0.0,0,0.0,1,0.18732876712328766,Low Risk
CNM0787,0.4839572192513369,0.0,0.1447835344215756,0.0,0,0.0,1,0.19994601169714932,Low Risk
CNM1208,0.0,0.0,0.0267417311752287,0.0,0,0.0,0,0.00534834623504574,Low Risk
COB0021,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Low Risk
COG0940,0.0,0.0,0.0126315789473684,0.0,0,0.0,0,0.0025263157894736803,Low Risk
CPC0190,0.0,0.0,0.086272040302267,0.0,0,0.0,1,0.06725440806045341,Low Risk
CPD0474,0.1636546184738956,0.0,0.0120056497175141,0.0,0,0.0,0,0.04331478456197672,Low Risk
CPD1525,0.5,0.0066342739674827,0.0,0.0,0,0.0,0,0.12665856849187068,Low Risk
CPL0439,0.0,0.0,0.008916001877053,0.0,0,0.0,0,0.0017832003754106,Low Risk
CPS1512,0.2240896358543417,0.0,0.0004115226337448,0.0,0,0.0,0,0.056104713490334385,Low Risk
CPW0219,0.0,0.0,0.0672222222222222,0.0,0,0.0,1,0.06344444444444444,Low Risk
CQR1172,0.5,0.0,0.0037593984962406,0.0,0,0.0,0,0.12575187969924811,Low Risk
CRB0648,0.0752405949256343,0.1883760044851429,0.0675675675675675,0.0,1,0.0,1,0.22941766336620778,Low Risk
CRC0217,0.0141430948419301,0.2867688282564006,0.0688888888888888,0.0,1,0.0,1,0.23900575855236045,Low Risk
CRC1132,0.7587388622344071,0.0,0.0005847953216374,0.0,1,0.0,0,0.2898016746229293,Low Risk
CRD0272,0.656322730799069,0.0001868809568304,0.0065243179122182,0.0,1,0.0,0,0.2654322665214185,Low Risk
CRD0404,0.4908616187989556,0.0,0.0297661233167965,0.0,0,0.0,0,0.1286686293630982,Low Risk
CRD0987,0.3654995730145175,0.2129508503083536,0.0007407407407407,0.0,0,0.0,0,0.14476075397886592,Low Risk
CRG0063,0.3628048780487805,0.0,0.0,0.0,0,0.0,0,0.09070121951219512,Low Risk
CRM0880,0.4600280504908836,0.0,0.014018691588785,0.0,0,0.0,0,0.1178107509404779,Low Risk
CRM0907,0.2234875444839857,0.0774621566062418,0.0990253411306043,0.0,0,0.0,1,0.14504249349867776,Low Risk
CRM0963,0.3598790322580645,0.0,0.0807017543859649,0.0,0,0.0,1,0.15611010894170912,Low Risk
CRR1966,0.0,0.0,0.057471264367816,0.0,0,0.0,1,0.06149425287356321,Low Risk
CRW0627,0.3463281958295557,0.5695197159409456,0.0,0.0,0,1.0,0,0.27896197794262534,Low Risk
CSB0327,0.5,0.0,0.0,0.0,0,0.0,0,0.125,Low Risk
CSB0990,0.0224089635854341,0.0,0.0629522431259044,0.0,1,0.0,1,0.16819268952153943,Low Risk
CSE0417,0.4985994397759103,0.0,0.013732833957553,0.0,0,0.0,0,0.12739642673548818,Low Risk
CSV1242,0.484593837535014,0.0,0.0,0.0,0,0.0,0,0.1211484593837535,Low Risk
CSW1165,0.5336134453781513,0.0,0.0282685512367491,0.0,0,0.0,0,0.13905707159188763,Low Risk
CTB0744,0.4971988795518207,0.0,0.0013888888888888,0.0,0,0.0,0,0.12457749766573294,Low Risk
CTB0923,0.6368619390202124,0.0,0.0006207324643078,0.0,1,0.0,0,0.25933963124791465,Low Risk
CTH1812,0.2121212121212121,0.0,0.0,0.0,0,0.0,0,0.053030303030303025,Low Risk
CTK0037,0.3561387066541706,0.0355073817977948,0.0,0.0,0,0.0,0,0.09791152211299134,Low Risk
CTK0406,0.3295910184442662,0.0,0.0270175438596491,0.0,0,0.0,0,0.08780126338299638,Low Risk
CTM1817,0.23582995951417,0.0,0.02,0.0,0,0.0,0,0.0629574898785425,Low Risk
CTP0071,0.5,0.0,0.0011695906432748,0.0,0,0.0,0,0.12523391812865495,Low Risk
CTT0639,0.0,0.0723229302934031,0.0660883932259396,0.0,0,0.0,1,0.0812984112185387,Low Risk
CVS0720,0.0,0.0,0.0035260930888575,0.0,0,0.0,0,0.0007052186177715,Low Risk
CWC0006,0.4331723027375201,0.1899644926182022,0.0014343772412144,0.0,0,0.0,0,0.15607107428717346,Low Risk
CWM0618,0.3573573573573573,0.0,0.0,0.0,0,0.0,0,0.08933933933933932,Low Risk
CWR0696,0.3475728155339805,0.0569052513548869,0.0021382751247327,0.0,0,0.0,0,0.10154717174716339,Low Risk
CWW1120,0.7505551443375278,0.0001868809568304,0.0035087719298245,0.0,1,0.0,0,0.28838726070955445,Low Risk
CYG0522,0.0,0.0,0.0231578947368421,0.0,0,0.0,0,0.00463157894736842,Low Risk
CZK1473,0.0,0.0,0.0067114093959731,0.0,0,0.0,0,0.00134228187919462,Low Risk
CZY0110,0.5,0.0,0.0505263157894736,0.0,0,0.0,0,0.13510526315789473,Low Risk
DAC1548,1.0,0.0,0.0139860139860139,0.0,1,0.0,0,0.35279720279720284,Low Risk
DAC1641,0.0,0.0,0.0161662817551963,0.0,0,0.0,0,0.00323325635103926,Low Risk
DAD0331,0.0,0.0,0.0007017543859649,0.0,0,0.0,0,0.00014035087719298,Low Risk
DAD0713,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Low Risk
DAD1438,0.242296918767507,0.0,0.0229885057471264,0.0,0,0.0,0,0.06517193084130203,Low Risk
DAE1219,0.3760245901639344,0.0,0.0,0.0,0,0.0,0,0.0940061475409836,Low Risk
DAH0512,0.0,0.0,0.0113074204946996,0.0,0,0.0,0,0.00226148409893992,Low Risk
DAH1996,0.4145658263305322,0.0,0.0,0.0,0,0.0,0,0.10364145658263305,Low Risk
DAL0795,0.3182608695652174,0.0435432629415062,0.0761968981793661,0.0,0,0.0,1,0.15569041276255413,Low Risk
DAR0139,0.0,0.0,0.0779144698301113,0.0,0,0.0,1,0.06558289396602227,Low Risk
DAS1320,0.2467811158798283,0.0004672023920762,0.0288659793814433,0.0,0,0.0,0,0.06758527544426478,Low Risk
DBB1004,0.0224089635854341,0.0,0.0,0.0,1,0.0,0,0.10560224089635853,Low Risk
DBJ1992,0.5,0.0,0.0,0.0,0,0.0,0,0.125,Low Risk
DBK0284,0.5,0.0,0.0047421458209839,0.0,0,0.0,0,0.12594842916419677,Low Risk
DBS0048,0.5481832543443917,0.2266866006353952,0.0350877192982456,0.0,0,0.0,0,0.20073500760459587,Low Risk
DCA0857,0.4523809523809524,0.0,0.0122112211221122,0.0,0,0.0,0,0.11553748231966053,Low Risk
DCB0446,0.5120593692022264,0.0,0.0,0.0,0,0.0,0,0.1280148423005566,Low Risk
DCB1000,0.011204481792717,0.0,0.0659649122807017,0.0,1,0.0,1,0.1659941029043196,Low Risk
DCC1119,0.671345995045417,0.1955709213231171,0.0,0.0,1,0.0,0,0.3167292290921335,Low Risk
DCD0715,0.0,0.0,0.004225352112676,0.0,0,0.0,0,0.0008450704225352001,Low Risk
DCF1237,0.5091164095371669,0.0,0.001418439716312,0.0,0,0.0,0,0.1275627903275541,Low Risk
DCF1479,0.0,0.037469631844515,0.0,0.0,0,0.0,0,0.00936740796112875,Low Risk
DCK1782,0.238095238095238,0.0,0.0084210526315789,0.0,0,0.0,0,0.06120802005012528,Low Risk
DCR1648,0.0647024841132293,0.1544571108204074,0.0381125226860254,0.0,1,0.0,0,0.16241240327061426,Low Risk
DCS0636,0.0,0.0,0.0849484536082474,0.0,0,0.0,1,0.06698969072164948,Low Risk
DCV1185,0.2393767705382436,0.0,0.0,0.0,0,0.0,0,0.0598441926345609,Low Risk
DDK0995,0.1022421524663677,0.0341992150999813,0.0363912054586808,0.0,1,0.0,0,0.1413885829833234,Low Risk
DDM1065,0.2282913165266106,0.0,0.0316872427983539,0.0,0,0.0,0,0.06341027769132343,Low Risk
DDR1649,0.0,0.0,0.0275862068965517,0.0,0,0.0,0,0.00551724137931034,Low Risk
DDR1876,0.2455516014234875,0.0841898710521397,0.0128676470588235,0.0,0,0.0,0,0.08500889753067149,Low Risk
DDS1090,0.7226890756302521,0.0,0.0023529411764705,0.0,1,0.0,0,0.28114285714285714,Low Risk
DDW0757,0.4992987377279102,0.0,0.0,0.0,0,0.0,0,0.12482468443197756,Low Risk
DEB0727,0.1814198071866783,0.317230424219772,0.0473684210526315,0.0,0,1.0,0,0.18413624206213886,Low Risk
DEB1767,0.0,0.0,0.0009324009324009,0.0,0,0.0,0,0.00018648018648018,Low Risk
DEC1939,0.5,0.5576527751822089,0.0,0.0,0,1.0,0,0.3144131937955522,Low Risk
DEM0018,0.0,0.0,0.0178947368421052,0.0,0,0.0,0,0.00357894736842104,Low Risk
DEO1964,0.046742209631728,0.1819286114744907,0.0,0.0,1,0.0,0,0.1571677052765547,Low Risk
DES0591,0.5,0.0,0.0,0.0,0,0.0,0,0.125,Low Risk
DES1474,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Low Risk
DEW0384,0.0,0.0398056438048962,0.0,0.0,0,0.0,0,0.00995141095122405,Low Risk
DEW1968,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Low Risk
DHP0732,0.238095238095238,0.0,0.0049122807017543,0.0,0,0.0,0,0.06050626566416036,Low Risk
DHP1989,0.4859943977591036,0.0,0.0,0.0,0,0.0,0,0.1214985994397759,Low Risk
DHR1157,0.5677290836653387,0.0,0.0,0.0,0,0.0,0,0.14193227091633467,Low Risk
DHS0204,0.3570274636510501,0.0361614651467015,0.0720887245841035,0.0,0,0.0,1,0.1627149771162586,Low Risk
DIB1946,0.3771593090211132,0.0,0.0094117647058823,0.0,0,0.0,0,0.09617218019645477,Low Risk
DIM0330,0.0,0.0067277144458979,0.0005847953216374,0.0,0,0.0,0,0.001798887675801955,Low Risk
DIR0835,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Low Risk
DJA0192,0.0,0.0,0.1049814738575545,0.0,0,0.0,1,0.0709962947715109,Low Risk
DJC0137,0.5154061624649859,0.0,0.0198440822111977,0.0,0,0.0,0,0.13282035705848602,Low Risk
DJC0337,0.2282913165266106,0.0,0.0,0.0,0,0.0,0,0.05707282913165265,Low Risk
DJH0253,0.5,0.0,0.0522174535050071,0.0,0,0.0,0,0.13544349070100142,Low Risk
DJH0812,0.5,0.0,0.0666666666666666,0.0,0,0.0,1,0.1883333333333333,Low Risk
DJH0895,0.2352941176470588,0.0,0.0,0.0,0,0.0,0,0.0588235294117647,Low Risk
DJJ1480,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Low Risk
DJP1603,0.2717086834733893,0.0,0.0,0.0,0,0.0,0,0.06792717086834732,Low Risk
DJT1534,0.358074222668004,0.0317697626611848,0.0074626865671641,0.0,0,0.0,0,0.09895353364573002,Low Risk
DJW0357,0.5,0.0,0.0298368298368298,0.0,0,0.0,0,0.13096736596736597,Low Risk
DJW0418,0.5,0.0,0.0282861896838602,0.0,0,0.0,0,0.13065723793677203,Low Risk
DKC0053,0.5,0.0,0.0613342898134863,0.0,0,0.0,1,0.18726685796269726,Low Risk
DKG0161,0.3588818755635707,0.1026910857783591,0.0,0.0,0,0.0,0,0.11539324033548246,Low Risk
DKG0637,0.0,0.2464025415810129,0.0757111597374179,0.0,0,0.0,1,0.12674286734273682,Low Risk
DKJ1319,0.3039215686274509,0.0,0.0138888888888888,0.0,0,0.0,0,0.07875816993464048,Low Risk
DKS0563,0.0,0.0,0.0396039603960396,0.0,0,0.0,0,0.00792079207920792,Low Risk
DLB0401,0.146551724137931,0.0844701924873855,0.0187134502923976,0.0,0,0.0,0,0.06149816921480865,Low Risk
DLB0955,0.5,0.0,0.0199288256227758,0.0,0,0.0,0,0.12898576512455517,Low Risk
DLH0679,0.2973372781065089,0.0,0.0095002065262288,0.0,0,0.0,0,0.07623436083187299,Low Risk
DLM0334,0.0,0.0,0.0098245614035087,0.0,0,0.0,0,0.00196491228070174,Low Risk
DLM1699,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Low Risk
DLW0349,0.3567046450482033,0.0,0.1081850533807829,0.0,0,0.0,1,0.16081317193820743,Low Risk
DLW1705,0.3600317208564631,0.0,0.0872111942726976,0.0,0,0.0,1,0.1574501690686553,Low Risk
DMB1459,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Low Risk
DMD1197,0.3724604966139955,0.1002616333395627,0.0632183908045977,0.0,0,0.0,1,0.1808242106493091,Low Risk
DMJ0222,0.2285318559556786,0.81648290039245,0.0,0.0,0,0.0,0,0.26125368908703217,Low Risk
DML0822,0.7296918767507002,0.0,0.0,0.0,1,0.0,0,0.28242296918767507,Low Risk
DMN1365,0.3436619718309859,0.0,0.01,0.0,0,0.0,0,0.08791549295774648,Low Risk
DMP0344,0.0,0.0,0.0596491228070175,0.0,0,0.0,1,0.0619298245614035,Low Risk
DMW1849,0.2388059701492537,0.0136423098486264,0.0161290322580645,0.0,0,0.0,0,0.06633787645108292,Low Risk
DNF0876,0.5,0.038590917585498,0.0301624129930394,0.0,0,0.0,0,0.1406802119949824,Low Risk
DNG0831,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Low Risk
DNJ0740,0.3255474452554744,0.0003737619136609,0.0341394025604551,0.0,0,0.0,0,0.08830818230437484,Low Risk
DNT1801,0.2240896358543417,0.0,0.0,0.0,0,0.0,0,0.05602240896358542,Low Risk
DNW0899,0.3380158033362598,0.0536348346103532,0.0652680652680652,0.0,0,0.0,1,0.1609662725402663,Low Risk
DOH1483,0.0,0.0,0.0201342281879194,0.0,0,0.0,0,0.00402684563758388,Low Risk
DOL0765,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Low Risk
DOR0935,0.0,0.0,0.0378947368421052,0.0,0,0.0,0,0.007578947368421041,Low Risk
DOS0777,0.2366946778711484,0.0,0.0,0.0,0,0.0,0,0.0591736694677871,Low Risk
DOT0144,0.0,0.0,0.071578947368421,0.0,0,0.0,1,0.0643157894736842,Low Risk
DPC1618,0.2433431952662721,0.1856662306111007,0.0020798668885191,0.0,0,0.0,0,0.10766832984704702,Low Risk
DPK0954,0.5,0.0,0.0049680624556423,0.0,0,0.0,0,0.12599361249112845,Low Risk
DPL1307,0.2886178861788618,0.0,0.013953488372093,0.0,0,0.0,0,0.07494516921913405,Low Risk
DPN1990,0.3943981831945495,0.1540833489067464,0.0007552870090634,0.0,0,0.0,0,0.13727144042713665,Low Risk
DPR1589,1.0,0.0,0.0,0.0,1,0.0,0,0.35,Low Risk
DQM0809,0.5084134615384616,0.0035507381797794,0.0084210526315789,0.0,0,0.0,0,0.12967526045587602,Low Risk
DQR1670,0.3591549295774648,0.0,0.0,0.0,0,0.0,0,0.0897887323943662,Low Risk
DQS0807,0.4817927170868347,0.0,0.0114942528735632,0.0,0,0.0,0,0.12274702984642132,Low Risk
DRH1041,0.2338935574229692,0.0,0.0405405405405405,0.0,0,0.0,0,0.06658149746385039,Low Risk
DRJ0070,0.1677662582469368,0.0,0.0092067988668555,0.0,0,0.0,0,0.0437829243351053,Low Risk
DRM0443,0.5,0.0,0.075438596491228,0.0,0,0.0,1,0.19008771929824558,Low Risk
DRN0735,0.5126050420168067,0.0,0.0319602272727272,0.0,0,0.0,0,0.1345433059587471,Low Risk
DSB0530,0.3157582938388625,0.0,0.041708043694141,0.0,0,0.0,0,0.08728118219854383,Low Risk
DSC1741,0.5,0.0,0.0,0.0,0,0.0,0,0.125,Low Risk
DSH1074,0.1432,0.1860399925247617,0.0251028806584362,0.0,0,0.0,0,0.08733057426287766,Low Risk
DTB0722,0.2125748502994012,0.0,0.0259649122807017,0.0,0,0.0,0,0.05833669503099064,Low Risk
DTB0964,0.5,0.0,0.0596491228070175,0.0,0,0.0,1,0.1869298245614035,Low Risk
DTC0840,0.0,0.0,0.02,0.0,0,0.0,0,0.004,Low Risk
